Text;finals;last_word
Кого вірно любиш,;иш;лю^биш
То й покинеш.;еш;поки^неш
Як прийшов милий,;ий;ми^лий
Да гей, під ворота:;та;воро^та
– Вийди, вийди, мила,;ла;ми^ла
Краще злота.;та;зло^та
Ой не вийшла мила,;ла;ми^ла
Та гей, вийшла мати:;ти;ма^ти
– А вже твоя мила;ла;ми^ла
Гарно вбрана.;на;вбра^на
А вже твоя мила,;ла;ми^ла
Та гей, гарно вбрана, –;а ;вбра^на
На тесовій лаві;ві;ла^ві
Положана.;на;положана^
На тесовій лавці,;ці;ла^вці
Та гей, положана,;на;положана^
Дубовая трунка;ка;тру^нка
Збудована.;на;збудована^
Дубовая трунка,;ка;тру^нка
Та гей, збудована,;на;збудована^
В вишневім садочку;ку;садо^чку
Похована.;на;похована^
Як поїхав милий,;ий;ми^лий
 Та гей, до могили;ли;моги^ли
Та прив’язав коня;ня;ко^ня
До ялини.;ни;яли^ни
– Ти, сирая земле,;ле;зе^мле
Та гей, одвернися,;ся;одверни^ся
Дубовая трунка,;ка;тру^нка
Відчинися!;ся;відчини^ся
Дубовая трунка,;ка;тру^нка
Да гей, відчинися,;ся;відчини^ся
А ти, моя мила,;ла;ми^ла
Подивися!;ся;подиви^ся
А ти, моя мила,;ла;ми^ла
Та гей, подивися,;ся;подиви^ся
Чи дозволиш мені;ні;ме^ні
Ожениться?;ся;ожени^ться
– Ой сьогодні суботонька,;ка;субо^тонька
Гей, заручайся,;ся;заруча^йся
Взавтра буде неділонька,;ка;неді^лонька
То звінчайся!;ся;звінча^йся
Взавтра буде неділонька,;ка;неді^лонька
Гей, то звінчайся,;ся;звінча^йся
Тільки з моїх діточок;ок;ді^точок
Не знущайся!;ся;знуща^йся
ПРИ ДОЛИНІ НА ОХОТІ;ті;охо^ті
При долині на охоті,;ті;охо^ті
"Дівчина гуляє;";яє;гуля^є
Прийшов туда її милий,;ий;ми^лий
Сів та й промовляє:;яє;промовля^є
Прийшов туда її милий,;ий;ми^лий
Сів та й промовляє:;яє;промовля^є
– Ой покидай, моя мила,;ла;ми^ла
Покидай гуляти,;ти;гуля^ти
Ходи, сідай коло мене, –;е ;ме^не
Щось маю казати.;ти;каза^ти
Ходи, сідай коло мене, –;е ;ме^не
Щось маю казати.;ти;каза^ти
Ой буду тоді казати;ти;каза^ти
Та що ж бо я знаю ...;ю ;зна^ю
Ой я тебе, моя мила,;ла;ми^ла
Покидати маю.;аю;ма^ю
Ой я тебе, моя мила,;ла;ми^ла
Покидати маю.;аю;ма^ю
– Скажи мені, мій миленький,;ий;миле^нький
Що то за причина;на;причи^на
Чи ти мене сам не хочеш,;еш;хо^чеш
Чи твоя родина?;на;роди^на
Чи ти мене сам не хочеш,;еш;хо^чеш
Чи твоя родина?;на;роди^на
– Ой я тебе вірно люблю,;лю;лю^блю
Рід мій не боронит,;ит;боро^нит
Тільки що я п'ю, гуляю;яю;гуля^ю
– Все твій рід говорит.;ит;гово^рит
Тільки що я п'ю, гуляю;яю;гуля^ю
– Все твій рід говорит.;ит;гово^рит
Ой піду я на Вкраїну;ну;вкраї^ну
Та й там буду жити,;ти;жи^ти
Найду собі кращу милу,;лу;ми^лу
Що буде любити.;ти;люби^ти
Найду собі кращу милу,;лу;ми^лу
Що буде любити.;ти;люби^ти
Помер хлопец без причини,;ни;причи^ни
Треба камінь бити ...;и ;би^ти
Покинула та й не хтіла;ла;хті^ла
Дівчина любити.;ти;люби^ти
Покинула та й не хтіла;ла;хті^ла
Дівчина любити.;ти;люби^ти
ЧЕРВОНА РУЖА;жа;ру^жа
Червона ружа,;жа;ру^жа
Жовті шафрани,;ни;шафра^ни
Тяжко на серці,;ці;се^рці
Вечір настане.;не;наста^не
Як ішов козак;ак;ко^зак
В військо служити,;ти;служи^ти
Мусів дівчину;ну;дівчи^ну
Саму лишити.;ти;лиши^ти
Вже рік проходить,;ть;прохо^дить
Другий минає,;ає;мина^є
Від козаченька;ка;козаче^нька
Вістки немає.;ає;нема^є
Ось із походу;ду;похо^ду
Козак вертає;ає;верта^є
Та й про дівчину;ну;дівчи^ну
Людей питає.;ає;пита^є
– Була в нас дівка,;ка;ді^вка
Очі, як терен,;ен;те^рен
Ждала козака, –;а ;коза^ка
Рік, як померла.;ла;поме^рла
Ой серед поля;ля;по^ля
Гнеться тополя...;ля;топо^ля
Ой тяжка-важка;ка;тяжкава^жка
Козацька доля.;ля;до^ля
ОЙ ВИЇХАВ КОЗАЧЕНЬКО;ко;козаче^нько
