poem_id;pos;sentence;lemma;upos
doc6654;4;серце Грицю, або ти, Василю;або;CCONJ
doc6654;5;серце Грицю, або ти, Василю;ти;PRON
doc6654;7;серце Грицю, або ти, Василю;Васиити;NOUN
doc6655;1;багата;багатий;ADJ
doc6657;1;Ой дубе, ти, дубе, дубе зелененький;ой;INTJ
doc6657;2;Ой дубе, ти, дубе, дубе зелененький;дубе;NOUN
doc6657;4;Ой дубе, ти, дубе, дубе зелененький;ти;PRON
doc6657;6;Ой дубе, ти, дубе, дубе зелененький;дубе;NOUN
doc6657;8;Ой дубе, ти, дубе, дубе зелененький;дубе;NOUN
doc6657;9;Ой дубе, ти, дубе, дубе зелененький;зелененький;ADJ
doc6658;1;дубе;дубути;NOUN
doc6665;1;Коні воронії, хлопці молодії;коний;NOUN
doc6665;2;Коні воронії, хлопці молодії;воронія;ADJ
doc6665;4;Коні воронії, хлопці молодії;хлопець;NOUN
doc6665;5;Коні воронії, хлопці молодії;молодія;ADJ
doc6666;1;Коні сивогриві, хлопці чорнобриві;коний;NOUN
doc6666;2;Коні сивогриві, хлопці чорнобриві;сивогрива;ADJ
doc6666;4;Коні сивогриві, хлопці чорнобриві;хлопець;NOUN
doc6666;5;Коні сивогриві, хлопці чорнобриві;чорнобривий;ADJ
doc6681;1;боже;божити;NOUN
doc6688;1;дівчинонько;дівчинонько;NOUN
doc6689;1;дівчинонько;дівчинонько;NOUN
doc6696;1;дівчинонько;дівчинонько;NOUN
doc6701;1;моя дівчинонько;мій;DET
doc6701;2;моя дівчинонько;дівчинонько;NOUN
doc6704;1;моя дівчинонько;мій;DET
doc6704;2;моя дівчинонько;дівчинонько;NOUN
doc6715;1;товаришу;товариш;NOUN
doc6716;1;товаришу;товариш;NOUN
doc6718;1;мій синочку;мій;DET
doc6718;2;мій синочку;синочка;NOUN
doc6719;1;мій синочку;мій;DET
doc6719;2;мій синочку;синочка;NOUN
doc6720;1;мати;мати;NOUN
doc6740;1;мій синочку;мій;DET
doc6740;2;мій синочку;синочка;NOUN
doc6744;1;мій синочку;мій;DET
doc6744;2;мій синочку;синочка;NOUN
doc6746;1;мій синочку;мій;DET
doc6746;2;мій синочку;синочка;NOUN
doc6748;1;мамцю;мамець;NOUN
doc6749;1;небоже;небогти;NOUN
doc6761;1;кохана;кохана;ADJ
doc6762;1;дівчино;дівчино;NOUN
doc6783;1;Серце моє коханеє;серце;NOUN
doc6783;2;Серце моє коханеє;мій;DET
doc6783;3;Серце моє коханеє;коханети;ADJ
doc6784;1;Серце моє коханеє;серце;NOUN
doc6784;2;Серце моє коханеє;мій;DET
doc6784;3;Серце моє коханеє;коханети;ADJ
doc6796;1;Баламуте;Баламути;NOUN
doc6799;1;хлопці;хлопець;NOUN
doc6800;1;Баламуте всього світа;Баламути;NOUN
doc6800;2;Баламуте всього світа;весь;DET
doc6800;3;Баламуте всього світа;світ;NOUN
doc6802;1;Баламуте;Баламути;NOUN
doc6804;1;Баламуте;Баламути;NOUN
doc6811;1;моя мати;мій;DET
doc6811;2;моя мати;мати;NOUN
doc6814;1;Ой місяцю-місяченьку;ой;INTJ
doc6814;2;Ой місяцю-місяченьку;місяць;NOUN
doc6814;4;Ой місяцю-місяченьку;місяченька;NOUN
doc6817;1;Ой місяцю-місяченьку;ой;INTJ
doc6817;2;Ой місяцю-місяченьку;місяць;NOUN
doc6817;4;Ой місяцю-місяченьку;місяченька;NOUN
doc6820;1;Ой місяцю-місяченьку;ой;INTJ
doc6820;2;Ой місяцю-місяченьку;місяць;NOUN
doc6820;4;Ой місяцю-місяченьку;місяченька;NOUN
doc6826;1;козаче;козакати;NOUN
doc6841;1;мати;мати;NOUN
doc6847;1;моя мати;мій;DET
doc6847;2;моя мати;мати;NOUN
doc6850;1;моя мати;мій;DET
doc6850;2;моя мати;мати;NOUN
doc6862;1;дівчинонько;дівчинонько;NOUN
doc6863;1;дівчинонько;дівчинонько;NOUN
doc6868;1;дівчино;дівчино;NOUN
doc6869;1;дівчино;дівчино;NOUN
doc6876;1;моя люба;мій;DET
doc6876;2;моя люба;люба;ADJ
doc6877;1;Ой червоная калинонько;ой;INTJ
doc6877;2;Ой червоная калинонько;червоний;ADJ
doc6877;3;Ой червоная калинонько;калинонько;NOUN
doc6878;1;Ой ти, молодая дівчинонько;ой;INTJ
doc6878;2;Ой ти, молодая дівчинонько;ти;PRON
doc6878;4;Ой ти, молодая дівчинонько;молодий;ADJ
doc6878;5;Ой ти, молодая дівчинонько;дівчинонько;NOUN
doc6881;1;калинонько;калинонько;NOUN
doc6882;1;дівчинонько;дівчинонько;NOUN
doc6883;1;Калино-малино;Калино;NOUN
doc6883;3;Калино-малино;малино;NOUN
doc6897;1;дівко;дівка;NOUN
doc6899;1;Ти, дівчино, ти, багата;ти;PRON
doc6899;3;Ти, дівчино, ти, багата;дівчино;NOUN
doc6899;5;Ти, дівчино, ти, багата;ти;PRON
doc6899;7;Ти, дівчино, ти, багата;багатий;ADJ
doc6905;1;Ой ти, коню, ой ти, чорний;ой;INTJ
doc6905;2;Ой ти, коню, ой ти, чорний;ти;PRON
doc6905;4;Ой ти, коню, ой ти, чорний;коня;NOUN
doc6905;6;Ой ти, коню, ой ти, чорний;ой;INTJ
doc6905;7;Ой ти, коню, ой ти, чорний;ти;PRON
doc6905;9;Ой ти, коню, ой ти, чорний;чорний;ADJ
doc6909;1;мати;мати;NOUN
doc6913;1;воріженьки;воріженьки;NOUN
doc6914;1;воріженьки;воріженьки;NOUN
doc6915;1;воріженьки;воріженьки;NOUN
doc6918;1;воріженьки;воріженьки;NOUN
doc6919;1;серце моє;серце;NOUN
doc6919;2;серце моє;мовати;DET
doc6920;1;серце моє;серце;NOUN
doc6920;2;серце моє;мовати;DET
doc6943;1;дівчинонько;дівчинонько;NOUN
doc6960;1;Боже, боже;Боже;NOUN
doc6960;3;Боже, боже;божити;NOUN
doc6975;1;мила;минути;ADJ
doc6988;1;серце;серце;NOUN
doc6989;1;серце;серце;NOUN
doc6991;1;серце;серце;NOUN
doc6992;1;серце;серце;NOUN
doc6994;1;мати;мати;NOUN
doc6998;1;Мати моя, мати;мати;NOUN
doc6998;2;Мати моя, мати;мій;DET
doc6998;4;Мати моя, мати;мати;NOUN
doc7001;1;мати;мати;NOUN
doc7002;1;сину;син;NOUN
doc7005;1;сину;син;NOUN
doc7010;1;Мати моя, мати;мати;NOUN
doc7010;2;Мати моя, мати;мій;DET
doc7010;4;Мати моя, мати;мати;NOUN
doc7016;1;сину;син;NOUN
doc7017;1;сину;син;NOUN
doc7018;1;сину;син;NOUN
doc7019;1;сину;син;NOUN
doc7028;1;мати;мати;NOUN
doc7034;1;місяць;місяць;NOUN
doc7050;1;боже;божити;NOUN
doc7076;1;Ой матінко;ой;INTJ
doc7076;2;Ой матінко;матінка;NOUN
doc7080;1;мати;мати;NOUN
doc7084;1;мати;мати;NOUN
doc7090;1;мати;мати;NOUN
doc7096;1;мати;мати;NOUN
doc7105;1;мати;мати;NOUN
doc7114;1;Милий;Милий;ADJ
doc7115;1;господи;господа;NOUN
doc7116;1;господи;господа;NOUN
doc7117;1;господи;господа;NOUN
doc7118;1;мати;мати;NOUN
doc7119;1;мати;мати;NOUN
doc7151;1;серце;серце;NOUN
doc7152;1;воріженьки;воріженьки;NOUN
doc7153;1;серце;серце;NOUN
doc7154;1;воріженьки;воріженьки;NOUN
doc7157;1;серце;серце;NOUN
doc7172;1;милая;мила;ADJ
doc7177;1;дівчинонько;дівчинонько;NOUN
doc7178;1;дівчинонько;дівчинонько;NOUN
doc7179;1;козаче;козакати;NOUN
doc7211;1;доле;доле;NOUN
doc7212;1;доле;доле;NOUN
doc7227;1;молода дівчино;молодий;ADJ
doc7227;2;молода дівчино;дівчино;NOUN
doc7228;1;молода дівчино;молодий;ADJ
doc7228;2;молода дівчино;дівчино;NOUN
doc7232;1;Дівчино моя;Дівчино;NOUN
doc7232;2;Дівчино моя;мій;DET
doc7238;1;Калино моя;Калино;NOUN
doc7238;2;Калино моя;мій;DET
doc7241;1;Дівчино моя;Дівчино;NOUN
doc7241;2;Дівчино моя;мій;DET
doc7265;1;зелений катране;зелений;ADJ
doc7265;2;зелений катране;катране;NOUN
doc7269;1;дівчинонько;дівчинонько;NOUN
doc7272;1;козаченьку;козаченька;NOUN
doc7274;1;козаченьку;козаченька;NOUN
doc7282;1;козаченьку;козаченька;NOUN
doc7297;1;мати, мати;мати;NOUN
doc7297;3;мати, мати;мати;NOUN
doc7305;1;доню, доню;доня;NOUN
doc7305;3;доню, доню;доня;NOUN
doc7332;1;Ой синочку мій, дитино й моя;ой;INTJ
doc7332;2;Ой синочку мій, дитино й моя;синочка;NOUN
doc7332;3;Ой синочку мій, дитино й моя;мій;DET
doc7332;5;Ой синочку мій, дитино й моя;дитино;NOUN
doc7332;6;Ой синочку мій, дитино й моя;й;PART
doc7332;7;Ой синочку мій, дитино й моя;мій;DET
doc7335;1;Ой мати моя;ой;INTJ
doc7335;2;Ой мати моя;мати;NOUN
doc7335;3;Ой мати моя;мій;DET
doc7338;1;Ой синочку мій, дитино моя;ой;INTJ
doc7338;2;Ой синочку мій, дитино моя;синочка;NOUN
doc7338;3;Ой синочку мій, дитино моя;мій;DET
doc7338;5;Ой синочку мій, дитино моя;дитино;NOUN
doc7338;6;Ой синочку мій, дитино моя;мій;DET
doc7341;1;Ой мати моя;ой;INTJ
doc7341;2;Ой мати моя;мати;NOUN
doc7341;3;Ой мати моя;мій;DET
doc7353;1;Марусино, серденя моє;Марусино;NOUN
doc7353;3;Марусино, серденя моє;сердінь;NOUN
doc7353;4;Марусино, серденя моє;мовати;DET
doc7354;1;Марусино, серденя моє;Марусино;NOUN
doc7354;3;Марусино, серденя моє;сердінь;NOUN
doc7354;4;Марусино, серденя моє;мовати;DET
doc7373;1;воріженьки;воріженьки;NOUN
doc7375;1;воріженьки;воріженьки;NOUN
doc7377;1;воріженьки;воріженьки;NOUN
doc7378;1;серце моє;серце;NOUN
doc7378;2;серце моє;мовати;DET
doc7391;1;Ой калино, калиноньк;ой;INTJ
doc7391;2;Ой калино, калиноньк;калино;NOUN
doc7391;4;Ой калино, калиноньк;калинонько;NOUN
doc7392;1;Бідна моя головонько;бідний;ADJ
doc7392;2;Бідна моя головонько;мій;DET
doc7392;3;Бідна моя головонько;головонько;NOUN
doc7393;1;Ой світе мій, світе мій прекрасний;ой;INTJ
doc7393;2;Ой світе мій, світе мій прекрасний;світий;NOUN
doc7393;3;Ой світе мій, світе мій прекрасний;мій;DET
doc7393;5;Ой світе мій, світе мій прекрасний;свісти;NOUN
doc7393;6;Ой світе мій, світе мій прекрасний;мій;DET
doc7393;7;Ой світе мій, світе мій прекрасний;прекрасний;ADJ
doc7395;1;Ой світе мій, світе мій прекрасний;ой;INTJ
doc7395;2;Ой світе мій, світе мій прекрасний;світий;NOUN
doc7395;3;Ой світе мій, світе мій прекрасний;мій;DET
doc7395;5;Ой світе мій, світе мій прекрасний;свісти;NOUN
doc7395;6;Ой світе мій, світе мій прекрасний;мій;DET
doc7395;7;Ой світе мій, світе мій прекрасний;прекрасний;ADJ
doc7405;1;Ой світе мій ясний, світе мій прекрасний;ой;INTJ
doc7405;2;Ой світе мій ясний, світе мій прекрасний;свісти;NOUN
doc7405;3;Ой світе мій ясний, світе мій прекрасний;мій;DET
doc7405;4;Ой світе мій ясний, світе мій прекрасний;ясний;ADJ
doc7405;6;Ой світе мій ясний, світе мій прекрасний;свісти;NOUN
doc7405;7;Ой світе мій ясний, світе мій прекрасний;мій;DET
doc7405;8;Ой світе мій ясний, світе мій прекрасний;прекрасний;ADJ
doc7407;1;Ой світе мій ясний, світе мій прекрасний;ой;INTJ
doc7407;2;Ой світе мій ясний, світе мій прекрасний;свісти;NOUN
doc7407;3;Ой світе мій ясний, світе мій прекрасний;мій;DET
doc7407;4;Ой світе мій ясний, світе мій прекрасний;ясний;ADJ
doc7407;6;Ой світе мій ясний, світе мій прекрасний;свісти;NOUN
doc7407;7;Ой світе мій ясний, світе мій прекрасний;мій;DET
doc7407;8;Ой світе мій ясний, світе мій прекрасний;прекрасний;ADJ
doc7458;1;Веселість, веселість;Веселість;NOUN
doc7458;3;Веселість, веселість;веселість;NOUN
doc7476;1;вітресеньку;вітресенька;NOUN
doc7477;1;мій миленький;мій;DET
doc7477;2;мій миленький;миленький;ADJ
doc7481;1;любая розмова;люба;ADJ
doc7481;2;любая розмова;розмова;NOUN
doc7482;1;мій соколе-орле;мій;DET
doc7482;2;мій соколе-орле;соколий;NOUN
doc7482;4;мій соколе-орле;орлий;NOUN
doc7484;1;дівчинонько;дівчинонько;NOUN
doc7489;1;товаришу;товариш;NOUN
doc7490;1;товаришу;товариш;NOUN
doc7491;1;товаришу;товариш;NOUN
doc7494;1;товаришу;товариш;NOUN
doc7504;1;товаришу;товариш;NOUN
doc7505;1;товаришу;товариш;NOUN
doc7506;1;Ой козаче-козаченьку;ой;INTJ
doc7506;2;Ой козаче-козаченьку;козачий;NOUN
doc7506;4;Ой козаче-козаченьку;козаченька;NOUN
doc7509;1;Ой козаче-козаченьку;ой;INTJ
doc7509;2;Ой козаче-козаченьку;козачий;NOUN
doc7509;4;Ой козаче-козаченьку;козаченька;NOUN
doc7514;1;Багачу, багачу;Багач;NOUN
doc7514;3;Багачу, багачу;багачити;NOUN
doc7517;1;Серце коханеє;серце;NOUN
doc7517;2;Серце коханеє;коханети;ADJ
doc7528;1;дівчинонько;дівчинонько;NOUN
doc7529;1;дівчинонько;дівчинонько;NOUN
doc7533;1;очі, карі;око;NOUN
doc7533;3;очі, карі;кара;ADJ
doc7540;1;очі, карі;око;NOUN
doc7540;3;очі, карі;кара;ADJ
doc7542;1;да й розкудрявчик;да;PART
doc7542;2;да й розкудрявчик;й;PART
doc7542;3;да й розкудрявчик;розкудрявчикнути;NOUN
doc7543;1;да й розкудрявчик;да;PART
doc7543;2;да й розкудрявчик;й;PART
doc7543;3;да й розкудрявчик;розкудрявчикнути;NOUN
doc7544;1;да й розкудрявчик;да;PART
doc7544;2;да й розкудрявчик;й;PART
doc7544;3;да й розкудрявчик;розкудрявчикнути;NOUN
doc7545;1;да й розкудрявчик;да;PART
doc7545;2;да й розкудрявчик;й;PART
doc7545;3;да й розкудрявчик;розкудрявчикнути;NOUN
doc7551;1;да й розкудрявчик;да;PART
doc7551;2;да й розкудрявчик;й;PART
doc7551;3;да й розкудрявчик;розкудрявчикнути;NOUN
doc7552;1;місяченьку;місяченька;NOUN
doc7553;1;місяченьку;місяченька;NOUN
doc7554;1;мій миленький;мій;DET
doc7554;2;мій миленький;миленький;ADJ
doc7555;1;місяченьку;місяченька;NOUN
doc7556;1;мій миленький;мій;DET
doc7556;2;мій миленький;миленький;ADJ
doc7569;1;мій миленький;мій;DET
doc7569;2;мій миленький;миленький;ADJ
doc7571;1;мій миленький;мій;DET
doc7571;2;мій миленький;миленький;ADJ
doc7585;1;моя мати;мій;DET
doc7585;2;моя мати;мати;NOUN
doc7591;1;доню;доня;NOUN
doc7594;1;моя мати;мій;DET
doc7594;2;моя мати;мати;NOUN
doc7600;1;моя мати;мій;DET
doc7600;2;моя мати;мати;NOUN
doc7603;1;Ой дівчино, дівчинонько;ой;INTJ
doc7603;2;Ой дівчино, дівчинонько;дівчино;NOUN
doc7603;4;Ой дівчино, дівчинонько;дівчинонько;NOUN
doc7612;1;дівчинонько;дівчинонько;NOUN
doc7616;1;братці;братка;NOUN
doc7628;1;козаче;козакати;NOUN
doc7631;1;дівчино;дівчино;NOUN
doc7637;1;мамцю;мамець;NOUN
doc7638;1;мій синочку;мій;DET
doc7638;2;мій синочку;синочка;NOUN
doc7639;1;мій синочку;мій;DET
doc7639;2;мій синочку;синочка;NOUN
doc7641;1;моя мамцю;мій;DET
doc7641;2;моя мамцю;мамець;NOUN
doc7643;1;Пане-брате;Паний;NOUN
doc7643;3;Пане-брате;брати;NOUN
doc7644;1;Пане-брате;Паний;NOUN
doc7644;3;Пане-брате;брати;NOUN
doc7645;1;Пане-брате;Паний;NOUN
doc7645;3;Пане-брате;брати;NOUN
doc7647;1;моя мамцю;мій;DET
doc7647;2;моя мамцю;мамець;NOUN
doc7648;1;моя мамцю;мій;DET
doc7648;2;моя мамцю;мамець;NOUN
doc7649;1;моя мамцю;мій;DET
doc7649;2;моя мамцю;мамець;NOUN
doc7650;1;моя мамцю;мій;DET
doc7650;2;моя мамцю;мамець;NOUN
doc7651;1;Дівчино, дівчино;Дівчино;NOUN
doc7651;3;Дівчино, дівчино;дівчино;NOUN
doc7657;1;дівчино;дівчино;NOUN
doc7662;1;дівчинонько, небого;дівчинонько;NOUN
doc7662;3;дівчинонько, небого;небий;NOUN
doc7663;1;дівчино;дівчино;NOUN
doc7667;1;козаче;козакати;NOUN
doc7672;1;ти ж, моє серденько;ти;PRON
doc7672;2;ти ж, моє серденько;ж;PART
doc7672;4;ти ж, моє серденько;мій;DET
doc7672;5;ти ж, моє серденько;серденько;NOUN
doc7687;1;милий;милий;ADJ
doc7697;1;серденятко моє;серденятко;NOUN
doc7697;2;серденятко моє;мовати;DET
doc7700;1;серденятко моє;серденятко;NOUN
doc7700;2;серденятко моє;мовати;DET
doc7709;1;Ой ти, дівчинонько та й зарученая;ой;INTJ
doc7709;2;Ой ти, дівчинонько та й зарученая;ти;PRON
doc7709;4;Ой ти, дівчинонько та й зарученая;дівчинонько;NOUN
doc7709;5;Ой ти, дівчинонько та й зарученая;та;PART
doc7709;6;Ой ти, дівчинонько та й зарученая;й;PART
doc7709;7;Ой ти, дівчинонько та й зарученая;зарученая;ADJ
doc7731;1;серденя;сердінь;NOUN
doc7738;1;козаченьку;козаченька;NOUN
doc7747;1;молодий козаче;молодий;ADJ
doc7747;2;молодий козаче;козаче;NOUN
doc7777;1;сірі гуси;сірий;NOUN
doc7777;2;сірі гуси;гуси;NOUN
doc7780;1;сірі гуси;сірий;NOUN
doc7780;2;сірі гуси;гуси;NOUN
doc7783;1;сірі гуси;сірий;NOUN
doc7783;2;сірі гуси;гуси;NOUN
doc7786;1;сірі гуси;сірий;NOUN
doc7786;2;сірі гуси;гуси;NOUN
doc7789;1;Ой дубе, ти, дубе, дубе зелененький;ой;INTJ
doc7789;2;Ой дубе, ти, дубе, дубе зелененький;дубе;NOUN
doc7789;4;Ой дубе, ти, дубе, дубе зелененький;ти;PRON
doc7789;6;Ой дубе, ти, дубе, дубе зелененький;дубе;NOUN
doc7789;8;Ой дубе, ти, дубе, дубе зелененький;дубе;NOUN
doc7789;9;Ой дубе, ти, дубе, дубе зелененький;зелененький;ADJ
doc7790;1;дубе;дубути;NOUN
doc7791;1;дубе;дубути;NOUN
doc7803;1;мій кінь вороний;мій;DET
doc7803;2;мій кінь вороний;кінь;NOUN
doc7803;3;мій кінь вороний;вороний;ADJ
doc7811;1;брате, голубе;брате;NOUN
doc7811;3;брате, голубе;голубути;NOUN
doc7814;1;брате;брати;NOUN
doc7818;1;Василь;Василити;NOUN
doc7826;1;козаченьку;козаченька;NOUN
doc7827;1;дівчинонько;дівчинонько;NOUN
doc7829;1;козаченьку;козаченька;NOUN
doc7838;1;серце;серце;NOUN
doc7857;1;Ой журавко, журавко;ой;INTJ
doc7857;2;Ой журавко, журавко;журавка;NOUN
doc7857;4;Ой журавко, журавко;журавка;NOUN
doc7858;1;Ой журавко, журавко;ой;INTJ
doc7858;2;Ой журавко, журавко;журавка;NOUN
doc7858;4;Ой журавко, журавко;журавка;NOUN
doc7881;1;боже;божити;NOUN
doc7882;1;боже;божити;NOUN
doc7884;1;боже;божити;NOUN
doc7885;1;боже;божити;NOUN
doc7893;1;парень молоденький;парня;NOUN
doc7893;2;парень молоденький;молоденький;ADJ
doc7897;1;козаченьку;козаченька;NOUN
doc7899;1;соловей;соловь;NOUN
doc7914;1;козак;козак;NOUN
doc7926;1;Товаришу мій;товариш;NOUN
doc7926;2;Товаришу мій;мій;DET
doc7931;1;сину;син;NOUN
doc7950;1;Ой косо ж моя, русявая;ой;INTJ
doc7950;2;Ой косо ж моя, русявая;косо;NOUN
doc7950;3;Ой косо ж моя, русявая;ж;PART
doc7950;4;Ой косо ж моя, русявая;мій;DET
doc7950;6;Ой косо ж моя, русявая;русява;ADJ
doc7951;1;косо;косо;NOUN
doc7959;1;воли;воти;NOUN
doc7961;1;воли;воти;NOUN
doc7963;1;воли;воти;NOUN
doc7965;1;воли;воти;NOUN
doc7966;1;Товаришу;товариш;NOUN
doc7966;3;Товаришу, рідний брате,;рідний;ADJ
doc7966;4;Товаришу, рідний брате,;брати;CCONJ
doc7967;1;воли;воти;NOUN
doc7969;1;воли;воти;NOUN
doc7971;1;воли;воти;NOUN
doc7973;1;воли;воти;NOUN
doc7975;1;воли;воти;NOUN
doc7977;1;воли;воти;NOUN
doc7990;1;Ой мамцю моя;ой;INTJ
doc7990;2;Ой мамцю моя;мамець;NOUN
doc7990;3;Ой мамцю моя;мій;DET
doc7994;1;донечко;донечко;NOUN
doc7997;1;мамцю;мамець;NOUN
doc8004;1;калино;калити;NOUN
doc8007;1;калино;калити;NOUN
doc8008;1;мила;минути;ADJ
doc8009;1;мила;минути;ADJ
doc8012;1;мила;минути;ADJ
doc8014;1;Козаченьку;Козаченька;NOUN
doc8016;1;серденько;серденько;NOUN
doc8017;1;серденько;серденько;NOUN
doc8018;1;дівчино;дівчино;NOUN
doc8020;1;дівчино;дівчино;NOUN
doc8024;1;серденько;серденько;NOUN
doc8033;1;сердега;сердег;NOUN
doc8034;1;Ой вишенько-черешенько;ой;INTJ
doc8034;2;Ой вишенько-черешенько;вишенький;NOUN
doc8034;4;Ой вишенько-черешенько;черешенько;NOUN
doc8035;1;Молодая дівчинонько;Молодий;ADJ
doc8035;2;Молодая дівчинонько;дівчинонько;NOUN
doc8036;1;Молодая дівчинонько;Молодий;ADJ
doc8036;2;Молодая дівчинонько;дівчинонько;NOUN
doc8058;1;хмелю;хмеити;NOUN
doc8064;1;стара нене;старий;NOUN
doc8064;2;стара нене;нений;NOUN
doc8079;1;Ти ж мій соколоньку, сивий голубоньку;ти;PRON
doc8079;2;Ти ж мій соколоньку, сивий голубоньку;ж;PART
doc8079;3;Ти ж мій соколоньку, сивий голубоньку;мій;DET
doc8079;4;Ти ж мій соколоньку, сивий голубоньку;соколонька;NOUN
doc8079;6;Ти ж мій соколоньку, сивий голубоньку;сивий;ADJ
doc8079;7;Ти ж мій соколоньку, сивий голубоньку;голубонька;NOUN
doc8080;1;сивий голубоньку;сивий;ADJ
doc8080;2;сивий голубоньку;голубонька;NOUN
doc8095;1;козаче;козакати;NOUN
doc8099;1;мати;мати;NOUN
doc8104;1;Ой дівчино моя;ой;INTJ
doc8104;2;Ой дівчино моя;дівчино;NOUN
doc8104;3;Ой дівчино моя;мій;DET
doc8110;1;Ой дівчино моя;ой;INTJ
doc8110;2;Ой дівчино моя;дівчино;NOUN
doc8110;3;Ой дівчино моя;мій;DET
doc8116;1;Ой дівчино моя;ой;INTJ
doc8116;2;Ой дівчино моя;дівчино;NOUN
doc8116;3;Ой дівчино моя;мій;DET
doc8122;1;Ой дівчино моя;ой;INTJ
doc8122;2;Ой дівчино моя;дівчино;NOUN
doc8122;3;Ой дівчино моя;мій;DET
doc8129;1;дівчинонько;дівчинонько;NOUN
doc8133;1;козаченьку;козаченька;NOUN
doc8137;1;дівчинонько;дівчинонько;NOUN
doc8141;1;дівчинонько;дівчинонько;NOUN
doc8145;1;козаченьку;козаченька;NOUN
doc8157;1;луже;лузати;NOUN
doc8158;1;козаченьку;козаченька;NOUN
doc8159;1;козаченьку;козаченька;NOUN
doc8166;1;дівчинонько;дівчинонько;NOUN
doc8169;1;козаченьку;козаченька;NOUN
doc8172;1;дівчинонько;дівчинонько;NOUN
doc8175;1;козаченьку;козаченька;NOUN
doc8178;1;дівчинонько;дівчинонько;NOUN
doc8181;1;козаченьку;козаченька;NOUN
doc8188;1;Дівчино-голубко;Дівчино;NOUN
doc8188;3;Дівчино-голубко;голубко;NOUN
doc8190;1;Багачу, багачу;Багач;NOUN
doc8190;3;Багачу, багачу;багачити;NOUN
doc8193;1;Серце коханеє;серце;NOUN
doc8193;2;Серце коханеє;коханети;ADJ
doc8199;1;милий;милий;ADJ
doc8203;1;Молодая дівчинонько;Молодий;ADJ
doc8203;2;Молодая дівчинонько;дівчинонько;NOUN
doc8206;1;Ой козаче мій;ой;INTJ
doc8206;2;Ой козаче мій;козаче;NOUN
doc8206;3;Ой козаче мій;мій;DET
doc8210;1;Молодая дівчинонько;Молодий;ADJ
doc8210;2;Молодая дівчинонько;дівчинонько;NOUN
doc8216;1;Молодая дівчинонько;Молодий;ADJ
doc8216;2;Молодая дівчинонько;дівчинонько;NOUN
doc8222;1;Молодая дівчинонько;Молодий;ADJ
doc8222;2;Молодая дівчинонько;дівчинонько;NOUN
doc8228;1;Молодая дівчинонько;Молодий;ADJ
doc8228;2;Молодая дівчинонько;дівчинонько;NOUN
doc8234;1;Молодая дівчинонько;Молодий;ADJ
doc8234;2;Молодая дівчинонько;дівчинонько;NOUN
doc8240;1;Молодая дівчинонько;Молодий;ADJ
doc8240;2;Молодая дівчинонько;дівчинонько;NOUN
doc8243;1;козаче;козакати;NOUN
doc8247;1;дівчино;дівчино;NOUN
doc8248;1;парню молодому;парня;NOUN
doc8248;2;парню молодому;молодий;ADJ
doc8250;1;дівчино;дівчино;NOUN
doc8255;1;Ой ви, хлопці-молодці;ой;INTJ
doc8255;2;Ой ви, хлопці-молодці;ви;PRON
doc8255;4;Ой ви, хлопці-молодці;хлопець;NOUN
doc8255;6;Ой ви, хлопці-молодці;молодець;NOUN
doc8275;1;корінець;корінець;NOUN
doc8287;1;мати;мати;NOUN
doc8290;1;голубочко;голубочка;NOUN
doc8302;1;сірі воли;сір;ADJ
doc8302;2;сірі воли;воти;NOUN
doc8312;1;моя мамцю;мій;DET
doc8312;2;моя мамцю;мамець;NOUN
doc8313;1;моя мамцю;мій;DET
doc8313;2;моя мамцю;мамець;NOUN
doc8318;1;дівко;дівка;NOUN
doc8337;1;жалю мій, гей, жалю мій;жаль;NOUN
doc8337;2;жалю мій, гей, жалю мій;мій;DET
doc8337;4;жалю мій, гей, жалю мій;гей;INTJ
doc8337;6;жалю мій, гей, жалю мій;жаль;NOUN
doc8337;7;жалю мій, гей, жалю мій;мій;DET
doc8339;1;жалю мій, гей, жалю мій;жаль;NOUN
doc8339;2;жалю мій, гей, жалю мій;мій;DET
doc8339;4;жалю мій, гей, жалю мій;гей;INTJ
doc8339;6;жалю мій, гей, жалю мій;жаль;NOUN
doc8339;7;жалю мій, гей, жалю мій;мій;DET
doc8342;1;жалю мій, гей, жалю мій;жаль;NOUN
doc8342;2;жалю мій, гей, жалю мій;мій;DET
doc8342;4;жалю мій, гей, жалю мій;гей;INTJ
doc8342;6;жалю мій, гей, жалю мій;жаль;NOUN
doc8342;7;жалю мій, гей, жалю мій;мій;DET
doc8343;1;Їдинице;Їдинице;NOUN
doc8344;1;жалю мій, гей, жалю мій;жаль;NOUN
doc8344;2;жалю мій, гей, жалю мій;мій;DET
doc8344;4;жалю мій, гей, жалю мій;гей;INTJ
doc8344;6;жалю мій, гей, жалю мій;жаль;NOUN
doc8344;7;жалю мій, гей, жалю мій;мій;DET
doc8346;1;жалю мій, гей, жалю мій;жаль;NOUN
doc8346;2;жалю мій, гей, жалю мій;мій;DET
doc8346;4;жалю мій, гей, жалю мій;гей;INTJ
doc8346;6;жалю мій, гей, жалю мій;жаль;NOUN
doc8346;7;жалю мій, гей, жалю мій;мій;DET
doc8348;1;жалю мій, гей, жалю мій;жаль;NOUN
doc8348;2;жалю мій, гей, жалю мій;мій;DET
doc8348;4;жалю мій, гей, жалю мій;гей;INTJ
